SaleID,price
200174,498.38270902426905
200175,2421.031880324791
200176,8057.798680604559
200177,5920.634395033399
200178,5245.949284952042
200179,3985.489058960833
200180,918.8029707510682
200181,17783.81144250401
200182,4481.218432248708
200183,1475.8774352663195
200184,2289.5800433935538
200185,4731.841824388692
200186,3241.04334873764
200187,7318.9299207774975
200188,10173.147645399204
200189,11726.29796138053
200190,4184.844903017238
200191,3071.5420669192617
200192,1156.3290566109697
200193,4203.051945594318
200194,7455.980707789802
200195,2607.8793224541537
200196,864.2930967920099
200197,22665.24638403247
200198,1329.7528498702413
200199,4671.005510375717
200200,740.9984450419997
200201,7674.319920942704
200202,2045.643362117869
200203,1539.3083643719565
200204,8048.77329084871
200205,5279.986253231698
200206,927.4833414343665
200207,5132.877448803332
200208,5552.011169982452
200209,1465.3970714842503
200210,13679.440066254765
200211,5467.031407135658
200212,7553.228338924556
200213,8351.546406578236
200214,20551.477673046298
200215,7290.4816151941895
200216,3092.127942680595
200217,1152.3663429621643
200218,10217.519936781207
200219,1211.8606644855854
200220,2610.0755271976204
200221,7426.590512313309
200222,2347.8288508966994
200223,784.282674647161
200224,12586.165480303665
200225,3206.4991678914366
200226,1258.672779826266
200227,8538.732323982138
200228,214.33687238599828
200229,6619.456672590485
200230,8262.43881726249
200231,4966.807330876412
200232,1013.9062203215029
200233,7333.058282771456
200234,489.26471041059074
200235,8370.68123458722
200236,11536.726222568093
200237,4596.893249379106
200238,7317.808322528132
200239,8946.596853884366
200240,24988.996925880172
200241,11018.58992532122
200242,4204.580681783984
200243,2812.7442499934837
200244,6310.161805044131
200245,4132.196031871108
200246,4511.841190680758
200247,1587.0821128200494
200248,299.4377046079981
200249,10268.51850926888
200250,33869.78632958147
200251,10377.094113992318
200252,686.603457721374
200253,7671.340211851631
200254,10716.677107563737
200255,7511.451486008496
200256,2746.9851427691847
200257,9202.585798947635
200258,3758.4859622608087
200259,8169.190962257735
200260,1528.7123578995338
200261,4335.499815397739
200262,2473.2667145611476
200263,8894.019832143866
200264,6723.943851080357
200265,6054.964289611731
200266,1308.835051165873
200267,14454.446701278737
200268,7628.305702609481
200269,3608.6035061561597
200270,9342.828460090164
200271,2968.4985684252238
200272,4399.8522556920225
200273,17046.691595104596
200274,503.4448778085732
200275,13920.675794282033
200276,1863.7446281649154
200277,3015.0533447046237
200278,1662.2834198799937
200279,8814.683473875692
200280,2939.030097760479
200281,710.8769434356624
200282,13017.754362233647
200283,6396.977747339794
200284,414.62410747942977
200285,5348.476689767799
200286,2688.6951465538514
200287,12069.416377970496
200288,12318.787497439596
200289,3194.0391880640836
200290,7030.429360763037
200291,11389.51216606437
200292,3042.423768569428
200293,8739.25934153025
200294,6649.898204807312
200295,2603.5822192784453
200296,2852.9910825016086
200297,7677.147167707093
200298,1429.9746428473313
200299,4557.5930824651405
200300,4986.006979669357
200301,5494.65340244815
200302,1541.303951035377
200303,6421.346761792896
200304,2321.0979881940175
200305,4008.1292451246654
200306,1686.0657898692698
200307,15027.952066956928
200308,1437.0000951062266
200309,1233.4632858975656
200310,1084.214925879296
200311,1295.1100239193966
200312,11549.637310627058
200313,1776.5886294619754
200314,5437.823435697053
200315,1063.2303000970355
200316,39248.97375322372
200317,2595.299691977105
200318,460.67796971418977
200319,10459.883837042895
200320,3656.694892045174
200321,29739.142090772322
200322,17212.07200420107
200323,1446.516527563308
200324,24780.676295320503
200325,5619.139246292383
200326,2544.8903189493144
200327,27623.76216407257
200328,1036.904080210423
200329,7944.103539935168
200330,1924.3288788752063
200331,1502.9695858026043
200332,11806.920804571713
200333,1249.8425571900198
200334,498.3730371744364
200335,1556.5676574352847
200336,1491.9538900335513
200337,1105.3529768565802
200338,1869.7872921959406
200339,13789.202275864916
200340,28398.24185964287
200341,2634.8234161643472
200342,6194.090170236235
200343,1852.6410767711327
200344,5310.328391882142
200345,6953.614305059694
200346,1234.6403339535993
200347,11730.803245622337
200348,9705.491333584354
200349,752.1074598869827
200350,10550.369714012104
200351,2345.3685147592623
200352,716.2920164006382
200353,1595.2567121814639
200354,3907.2236034493208
200355,816.4724111776927
200356,4199.744934563863
200357,1905.2304944392015
200358,2999.0815747996567
200359,9256.366395640995
200360,16051.88025851792
200361,1759.3560958170142
200362,2028.5375831984286
200363,1523.8403174560003
200364,7531.868883177612
200365,9515.9428983044
200366,1111.272127190705
200367,8314.500675147041
200368,6551.91810894013
200369,5137.098065371971
200370,948.2759928022808
200371,10153.582696785918
200372,1396.8152025368954
200373,1227.8919894201995
200374,1074.370765754231
200375,1220.749634598471
200376,2537.234428410785
200377,1919.2202087012543
200378,1448.6886681377125
200379,1693.474699292277
200380,792.6246468452383
200381,3592.683927791074
200382,33782.75634331845
200383,2340.404628363135
200384,2525.3713085642967
200385,913.2778994026996
200386,1255.9270829107536
200387,4115.601148020209
200388,7535.840197378486
200389,7740.099347203045
200390,319.25150952813823
200391,3661.566184636031
200392,1167.6600150577328
200393,2932.488924525117
200394,4098.051762938162
200395,1476.5944871808488
200396,2997.739164835193
200397,1061.8023112766123
200398,2209.4630876479505
200399,766.0670838772045
200400,2086.372822028288
200401,4623.4005289147735
200402,1721.6575917699774
200403,3541.3501231058663
200404,688.7179125502112
200405,672.734399538685
200406,2199.9554570764494
200407,1528.3074871383415
200408,6923.83975913187
200409,12245.960259641179
200410,8854.29769011066
200411,1502.2245725257121
200412,19089.087504723808
200413,10940.166809426497
200414,4780.99777123813
200415,9166.835508019125
200416,8234.04862160033
200417,1745.791703895166
200418,1026.4454499001338
200419,18673.393351463797
200420,19055.007894159564
200421,1421.0883873067562
200422,1552.0741389997434
200423,1158.1927284857315
200424,52144.587128896914
200425,8498.609413724305
200426,3552.370531325661
200427,18324.17359735974
200428,1361.819997244313
200429,5227.003674902133
200430,5395.46979106232
200431,2692.9251032254174
200432,4121.897027287999
200433,15901.611712990323
200434,666.3458840074082
200435,5309.721150570183
200436,9797.471286116608
200437,760.4693269099436
200438,221.64045854062607
200439,1185.4227110985441
200440,1342.8648413851374
200441,1222.5012261209008
200442,1358.8423824878516
200443,6284.387012394402
200444,1394.2906268237316
200445,2988.2626001690946
200446,3534.9236081197378
200447,7093.886451538001
200448,13375.981369920119
200449,1085.181180461056
200450,3029.2899695490355
200451,1033.0775075401332
200452,3136.9102683910596
200453,3278.5342147929096
200454,1665.4208064545119
200455,8924.502750979496
200456,1180.6886027864289
200457,1347.79080036876
200458,711.847083613897
200459,4235.883706004757
200460,3034.475386074855
200461,3536.945281861519
200462,6613.600879064528
200463,8605.32846899235
200464,1145.9981762325676
200465,9595.412342121206
200466,2247.3383089455356
200467,2806.4449660832543
200468,2173.031309880117
200469,257.28891813474655
200470,9372.310487460752
200471,463.92979741976444
200472,9192.562927747662
200473,48040.26782344753
200474,1534.6542489741441
200475,3877.6228614173424
200476,13103.300978391624
200477,5109.848222492083
200478,5091.540704375046
200479,1181.0898930954527
200480,6303.2186268281275
200481,1583.7139445401494
200482,1473.8868878291692
200483,2623.0153718902775
200484,2295.4310679855553
200485,4927.214505851544
200486,5444.033159071974
200487,9263.590949093004
200488,986.6234882149456
200489,5677.432362291556
200490,8571.911108276325
200491,8204.979137107548
200492,19293.240154067786
200493,129.64053041548175
200494,2510.573416643708
200495,5836.812591677615
200496,313.20969222322003
200497,473.5132512020224
200498,17029.603725355784
200499,712.1420715559866
200500,5892.13910558243
200501,4079.3255835753866
200502,1952.369746256827
200503,595.4563591792734
200504,2721.598063216831
200505,5920.065553979522
200506,179.52810532297562
200507,3580.0795709161557
200508,2192.790772550742
200509,1324.7223769132377
200510,8032.056358808201
200511,10176.775267568559
200512,25537.500305389272
200513,14900.896918382801
200514,12394.589768915
200515,679.5009699854966
200516,22996.56603095999
200517,8860.582407862083
200518,2300.2199249049736
200519,13960.127317555181
200520,1523.9675984510827
200521,23656.185771026278
200522,168.23661980656198
200523,4101.329173596474
200524,8839.70999519706
200525,504.6129681326809
200526,339.38484869739165
200527,5096.610965002537
200528,3598.5629110715663
200529,704.2587126816063
200530,7202.212562464159
200531,14901.816870781167
200532,1861.8235638965684
200533,19557.72730172795
200534,1254.3079895812607
200535,358.2579049928589
200536,1055.3349002438943
200537,974.1650425907524
200538,3994.315863281584
200539,6831.350906346017
200540,2592.375518917616
200541,2716.2124607694273
200542,2547.619238035971
200543,4231.175252269902
200544,525.4085240557797
200545,3815.7686074093535
200546,6854.500920831083
200547,4159.222192060508
200548,4042.9954632381127
200549,13035.911677395714
200550,16497.073991146266
200551,397.27577875913477
200552,11507.80247733139
200553,269.4199876430554
200554,12018.120922867522
200555,2071.7874506795497
200556,4114.964972670247
200557,11845.969220150364
200558,6247.758627949244
200559,1294.5181347388211
200560,2699.060688677716
200561,4243.177462154075
200562,19999.250391006397
200563,5867.028567386002
200564,9821.471213902574
200565,25769.206109893785
200566,8437.466824331728
200567,1988.9008585475315
200568,9331.626532985372
200569,224.6447560261077
200570,1868.4447295987607
200571,3720.739876159604
200572,11020.110719008595
200573,16271.22615948628
200574,997.8416041145756
200575,1376.7291227299115
200576,890.0493357038501
200577,774.9413905086051
200578,21525.1777232042
200579,283.8920154615643
200580,5465.559779596308
200581,1587.5898580836429
200582,6275.499255874275
200583,1008.2509154912335
200584,18204.82242746695
200585,7079.146917073229
200586,4296.016465658236
200587,1402.0759779786204
200588,3819.4148284981534
200589,2433.179010140051
200590,208.00970629164104
200591,10368.730458168091
200592,4003.576003267447
200593,9973.301763188405
200594,9194.383693506734
200595,693.9314122213589
200596,4950.893285969276
200597,20924.0642036488
200598,11183.58210168952
200599,3771.3167887903514
200600,6973.780209775646
200601,8349.46239142538
200602,9808.76061482431
200603,23662.89905164463
200604,9856.91762494329
200605,1366.2723635719346
200606,4414.731462785089
200607,7688.631955538274
200608,9243.803951934635
200609,646.4099851833475
200610,7465.69126364348
200611,12614.196302046252
200612,9944.447651466806
200613,971.0802740927782
200614,598.2490095228161
200615,634.756954080663
200616,2745.4846500728245
200617,1368.503855949195
200618,3966.8910314378886
200619,244.53016047528376
200620,2433.8494348771237
200621,10748.621615291806
200622,4928.216956059724
200623,18541.293756352723
200624,1003.554055813569
200625,905.6447411363185
200626,2865.7457867573994
200627,7380.444319125678
200628,8139.570297888076
200629,7587.078298657172
200630,1861.2547609878811
200631,13067.39067245123
200632,1566.2064880763246
200633,4738.829694116379
200634,2274.5792660360603
200635,4817.708980400643
200636,17935.6119602872
200637,17965.507854792555
200638,1517.9276045994466
200639,1859.7521057121107
200640,1234.1028136857497
200641,2418.7853331078045
200642,947.867602553011
200643,6748.179504345829
200644,21711.045651240303
200645,2579.0888468959174
200646,7747.317316776265
200647,9707.750451223186
200648,204.75108841309932
200649,6324.3972578004905
200650,5510.554239814566
200651,5048.6542500987
200652,533.3708227713778
200653,5879.5565221661855
200654,2712.6307234747946
200655,14249.12059109981
200656,1528.3630950332954
200657,4802.846137273111
200658,7607.329665922969
200659,3102.734938477598
200660,6258.225179322516
200661,9125.901082361783
200662,2141.1861074583358
200663,1528.9429052029923
200664,1737.8937254032091
200665,5789.654503654578
200666,1990.1428336579977
200667,12575.906600638125
200668,20205.646036680264
200669,1558.8495762176299
200670,8231.020431079158
200671,1305.2851251990858
200672,1194.3253741473577
200673,13813.298839801788
200674,5524.393644449856
200675,5914.741045840655
200676,5264.664110960599
200677,9111.004867311472
200678,1926.3107959974332
200679,1780.1296283495935
200680,6498.632190036489
200681,2919.2986710839887
200682,3046.778497709932
200683,162.91618179895278
200684,327.8491327802417
200685,1355.0176863731765
200686,3144.0713739151797
200687,3236.679127256144
200688,798.0708836382902
200689,10619.442668907559
200690,1767.7605607481419
200691,5955.165167889237
200692,3589.684365880202
200693,6639.292360547583
200694,310.0875228701117
200695,376.22955641513136
200696,6208.635324296023
200697,3830.8780527667664
200698,29502.447785129963
200699,659.0069682358818
200700,1772.7879998160522
200701,6990.205200077311
200702,815.3940741134536
200703,7319.869399412666
200704,763.5151925789701
200705,1136.4682428751094
200706,3994.7182020791233
200707,1831.107651204455
200708,780.6440592974752
200709,2320.3847519181845
200710,571.6282485861758
200711,5514.854799990991
200712,12127.042046729568
200713,10821.568021427527
200714,1812.1468035888117
200715,33559.086032401305
200716,1419.947225804271
200717,1441.3147904655998
200718,5469.684354583918
200719,3694.0509344815064
200720,2805.514529019876
200721,1883.7361173968861
200722,2372.7393778290216
200723,3913.9022962948375
200724,920.5535845765357
200725,2975.605201870886
200726,280.31660819949656
200727,324.5629112968015
200728,3781.5347767110434
200729,4056.5814031509317
200730,1564.8043815943856
200731,4917.602942201576
200732,893.5570121689589
200733,6692.5624806896485
200734,2185.751826926269
200735,957.7654755872305
200736,16919.415305802882
200737,8630.137908306791
200738,1720.4685447205943
200739,430.93766994235546
200740,6155.983502024583
200741,2552.980266357097
200742,7641.375917988123
200743,7604.103234120106
200744,2513.632338942799
200745,4348.248200635679
200746,1206.2795219917452
200747,1264.4684803261407
200748,37741.05654864264
200749,792.6263256719604
200750,13532.107785581084
200751,6344.858215233848
200752,3101.7259098350787
200753,4617.385168987417
200754,2488.680574021228
200755,3265.9185203570078
200756,4593.730561325985
200757,3516.3737990533764
200758,2163.2513665220367
200759,1033.170122070178
200760,16922.86024346164
200761,4518.510247536329
200762,2822.4540723312593
200763,2619.052271944578
200764,793.9094483936121
200765,13423.605396729412
200766,1169.3474003516744
200767,1047.0225566712638
200768,1046.198746856566
200769,14118.450452906596
200770,331.09936563689854
200771,4101.182649391213
200772,2664.382745304405
200773,4691.774337840275
200774,12832.431445754497
200775,2868.7553146029695
200776,2787.7805737342005
200777,3614.7293316278183
200778,1847.7729909082223
200779,3735.0998560817143
200780,819.948778392727
200781,4992.583373326497
200782,604.4777605701856
200783,40702.485000647335
200784,1209.9924583452557
200785,1518.2234120839796
200786,4828.321058403161
200787,3620.9607726726863
200788,9278.461096365154
200789,781.638673421855
200790,3088.7682585076773
200791,4745.4841083941155
200792,3105.71554074072
200793,5635.895514319835
200794,22563.89630395278
200795,3899.1346594596057
200796,212.83423801286304
200797,4397.099757297392
200798,5234.251613186057
200799,21518.771840253947
200800,1898.183017980818
200801,493.47812585112734
200802,215.09089814641933
200803,1831.4813839656495
200804,3861.2463592007884
200805,7472.955084184476
200806,5674.839839751066
200807,648.5568738997512
200808,3139.4178142761593
200809,1778.5458916972061
200810,2915.4104672415124
200811,774.041343067625
200812,4336.42284993894
200813,21024.644841576603
200814,1128.9632420298806
200815,1413.034274864758
200816,10798.771621717557
200817,816.6119674812774
200818,6287.001892065995
200819,6242.454539587439
200820,806.0506206611409
200821,5197.545503093248
200822,6819.187062808315
200823,3816.988140704928
200824,677.3770655466224
200825,12656.213360550475
200826,1360.887752215874
200827,2458.2141547405936
200828,11145.992429323498
200829,12113.92313284842
200830,7410.937508720552
200831,4000.2936676560216
200832,5923.4726790316045
200833,1257.7886230868971
200834,1606.23101498608
200835,1576.3583731103977
200836,1962.6533321612278
200837,3629.5482134105678
200838,1489.6547733605935
200839,5599.802928079296
200840,3769.2123912971065
200841,7292.038624156992
200842,3067.186480013702
200843,3568.5384649449684
200844,8191.157261698084
200845,628.6677195008461
200846,5750.6851348291475
200847,3212.258015381023
200848,909.5859026193809
200849,12944.619683933422
200850,1042.4404238450202
200851,9316.80961533793
200852,1423.654758993984
200853,6484.2185574060295
200854,13330.419139373953
200855,3677.875913245778
200856,3965.056132397981
200857,1059.2915216063436
200858,18568.44753411465
200859,2184.855101964432
200860,7098.90423739095
200861,1636.5459712516367
200862,13450.875443887988
200863,2731.2402406555248
200864,864.9315228196639
200865,27458.203863400726
200866,7006.158284124114
200867,4780.39196608063
200868,2693.3952737408144
200869,807.5286544530551
200870,12735.25063178283
200871,2117.7657072723923
200872,9257.61970195849
200873,746.1948936079036
200874,1740.7823769453535
200875,3369.5721461233934
200876,5484.945451957035
200877,3314.627702224508
200878,8679.013876476707
200879,544.5283042030348
200880,201.19617325392244
200881,397.9679211849617
200882,8242.726020083712
200883,7419.797020378264
200884,1407.6603076199829
200885,2115.9164260132193
200886,7293.148812381794
200887,1336.4918461115772
200888,1289.5925275195527
200889,2525.262398523506
200890,1554.3342518435302
200891,841.4767201812756
200892,7226.8994201034175
200893,1470.3614496922878
200894,849.6933588458537
200895,6380.10132709133
200896,4221.341363382746
200897,1796.2960803140732
200898,14018.977462844054
200899,4147.931214725422
200900,7702.86840678316
200901,3754.706694841987
200902,16907.21909935677
200903,365.3058361083042
200904,1452.9158905269262
200905,2034.9068170162118
200906,9577.884264570981
200907,1206.2882441025615
200908,648.8379282867666
200909,221.7561573242255
200910,1809.9849524650886
200911,868.3278163166344
200912,4059.9137299847794
200913,5040.40483958268
200914,4740.676901733916
200915,3297.730448362383
200916,1671.743262964695
200917,15083.474383835195
200918,794.2044940014623
200919,3860.0030864238875
200920,1107.791853808545
200921,5880.611548480614
200922,753.624869610115
200923,15127.93671890171
200924,1245.6660076369744
200925,8282.408870002695
200926,644.3617757296163
200927,301.51514979621675
200928,5321.226128772915
200929,917.5139588558533
200930,13063.643569149626
200931,2196.687529654847
200932,954.06734256291
200933,18421.805517510908
200934,7615.998464433408
200935,2221.320859549168
200936,9417.098649294283
200937,29092.0732064309
200938,11844.222052442023
200939,3751.256156279437
200940,2787.6324392236884
200941,336.1926768960777
200942,958.7959884696681
200943,1877.9252027583234
200944,18945.07004193098
200945,1654.52424585065
200946,1263.9896290493775
200947,865.216757182362
200948,7708.51119955523
200949,17789.83244002024
200950,5459.184345198731
200951,7676.845899588885
200952,12312.882393764057
200953,2086.417227854222
200954,1272.3309047916678
200955,19306.19612760811
200956,4926.289751436505
200957,2833.3943176010207
200958,1371.561444104364
200959,1052.8778951254912
200960,3458.062590705433
200961,5106.089853740565
200962,8615.051891706516
200963,1096.3632498410357
200964,2435.580060908269
200965,5985.866208968532
200966,2965.0263418278028
200967,4248.553708466074
200968,4021.9284080440534
200969,3570.596370437496
200970,13513.686021891866
200971,1397.9484574732992
200972,4175.482854211462
200973,10884.376417199266
200974,16892.535709592383
200975,3288.0765561319977
200976,30902.312366216487
200977,12358.003629340903
200978,2230.9586894264803
200979,629.6535866267943
200980,10042.658470211001
200981,1985.095646085515
200982,6105.792451033031
200983,1131.4607368089323
200984,693.4330029647185
200985,26041.226640918983
200986,14306.23343983463
200987,1044.2494684545252
200988,322.1035664693809
200989,1335.1302767360323
200990,692.0783610804781
200991,1356.9505733406274
200992,2611.0442462242045
200993,77.5550940756055
200994,2845.1013506624545
200995,1594.3940632398069
200996,6884.521885382617
200997,-42.59331065478304
200998,1444.309241277293
200999,9281.605427318285
201000,4468.737722557316
201001,8532.950584107952
201002,18222.571218801044
201003,15173.586183654477
201004,468.80319975654993
201005,614.7706106843686
201006,5309.190942631771
201007,1428.9115711242391
201008,6300.4741005503565
201009,4811.575415016112
201010,8380.755276095235
201011,12457.430082629915
201012,3508.8089352968013
201013,10934.880968188178
201014,2659.619153924825
201015,6059.609850461308
201016,1345.208043630866
201017,2884.188005856951
201018,2493.2763557681087
201019,12179.483333544154
201020,6785.79110879716
201021,1886.6571071374544
201022,7619.421083463312
201023,30339.692584567438
201024,6223.071868512261
201025,2579.661061811904
201026,5051.63852521134
201027,3544.6676736697527
201028,3797.514034069112
201029,1551.5247074286613
201030,6527.849588331165
201031,16277.669701860314
201032,941.7173179292624
201033,9331.418708427445
201034,298.18757701952273
201035,4648.897492509779
201036,1106.4033880107254
201037,1709.14007336728
201038,1369.5442952571516
201039,4586.039677949302
201040,1528.1451728536654
201041,309.2208789048325
201042,3339.4215385663897
201043,898.5468078476054
201044,6397.92324614405
201045,3763.916857884771
201046,2150.618968765316
201047,774.763946553901
201048,8466.83873113231
201049,666.5236329808403
201050,6047.438247431854
201051,1273.039244419184
201052,4307.662662468592
201053,820.763179583251
201054,3004.0593834378915
201055,3838.9379896201435
201056,2821.095482818658
201057,1948.832854800566
201058,8769.534753264064
201059,9919.618840759696
201060,442.15343225728975
201061,10981.959765736523
201062,2797.256041943606
201063,23441.42345204499
201064,1808.152529933227
201065,1626.622953824608
201066,1039.3050288388727
201067,16093.228935050467
201068,13128.957132388898
201069,2799.4565259115557
201070,24650.166413349638
201071,529.3599723391569
201072,2499.822575792601
201073,2304.3226716503414
201074,23174.41666947285
201075,3580.725274374682
201076,1747.1982484378607
201077,7191.521985630396
201078,2006.6357850378931
201079,10332.869880208862
201080,2821.1199469172543
201081,17831.08810839674
201082,5187.698114707382
201083,1008.4425963582701
201084,916.1606410822369
201085,1533.3538915124655
201086,10531.185262662648
201087,1663.7191826576673
201088,7148.925953438168
201089,6860.313012842127
201090,7476.235132277263
201091,555.3794553247094
201092,7086.077263240892
201093,1645.2830128559797
201094,5783.3275723029265
201095,2226.627422476064
201096,3068.476054741109
201097,426.74283468481497
201098,5176.915120161093
201099,487.39464817191026
201100,1898.5447657377163
201101,7876.586812951
201102,2700.1454869091767
201103,3659.932722346117
201104,2805.4284401905397
201105,5752.140029319718
201106,700.0729073497228
201107,1027.1086755194083
201108,1910.2673660736255
201109,7008.167872052372
201110,3185.5852234870526
201111,4440.991214431291
201112,10614.398408469871
201113,6976.190477924105
201114,4743.313769973616
201115,21770.124672672944
201116,826.3753951140286
201117,859.8183703470388
201118,1358.1660376012524
201119,4972.753247402705
201120,3312.8040968064133
201121,2764.917496039184
201122,8252.171540179283
201123,6574.145158779236
201124,11878.75319581281
201125,1526.9690605071746
201126,380.4279625160281
201127,11180.618590537524
201128,7224.358324121555
201129,20582.78619930592
201130,3442.977815631606
201131,3232.0342963544235
201132,4680.3317798960925
201133,2225.179494754655
201134,7207.484520795901
201135,2301.4112404098178
201136,5852.227627887208
201137,628.557237704358
201138,754.3818655248056
201139,5295.18802983038
201140,11892.20070302681
201141,621.2724469730538
201142,1861.9081786322765
201143,8170.200059036027
201144,2194.044392862811
201145,7496.892719366329
201146,3463.284109384638
201147,3229.548617796147
201148,2130.6924599395707
201149,824.5641414702602
201150,3561.955660812015
201151,10638.26260762565
201152,1385.9576899808294
201153,1756.6860146600195
201154,6776.785953667253
201155,4010.2793734752495
201156,1299.4639419527507
201157,908.0532832906661
201158,1481.7015276436352
201159,1537.5983895757088
201160,638.0628727200906
201161,2903.07671473714
201162,779.1350157591618
201163,8442.301527224938
201164,1907.1634660711857
201165,1251.7479137306477
201166,3001.6398065405215
201167,947.8269024593264
201168,835.9514986033096
201169,1728.770444131228
201170,12954.768235358559
201171,7025.146352716665
201172,13065.033945299958
201173,14463.260005544606
201174,421.468528788659
201175,1438.8178909997882
201176,1866.513709945196
201177,1881.0870555204988
201178,3726.5332710800776
201179,939.9778516219908
201180,2118.7957567474486
201181,13544.107352797193
201182,632.2944679973389
201183,3014.7585660831446
201184,2159.008370211399
201185,3739.5644026111004
201186,822.2534495424438
201187,13632.759356347706
201188,3703.960603659994
201189,31004.209884797256
201190,2207.045754683873
201191,9855.876020215397
201192,3946.76745783826
201193,1044.9794931299534
201194,413.9869777304024
201195,4086.2351112613023
201196,7258.291751785364
201197,6926.503180806424
201198,4898.435431139753
201199,802.0874366164442
201200,5205.905771635949
201201,150.30245250848776
201202,19672.311477385494
201203,1260.7352176324116
201204,2255.391023791776
201205,2099.419624535842
201206,2664.2872569135116
201207,3687.6571146623646
201208,10547.824797127683
201209,475.8201262040703
201210,6313.1154525453385
201211,216.92112524947476
201212,20927.184487752937
201213,8161.045559704331
201214,21659.62307784606
201215,1429.6170304791112
201216,1562.3771017916315
201217,-28.558679931438753
201218,1888.5534321463647
201219,640.6650443758685
201220,3118.093320223924
201221,3239.799808511243
201222,3295.885379387662
201223,9752.998072673101
201224,14779.609667636854
201225,4262.346354100205
201226,1570.2928403338892
201227,3123.3039958090862
201228,2019.8642345888672
201229,13061.347730613732
201230,2980.490469722112
201231,5250.698180090348
201232,19314.956454768217
201233,4886.58227884082
201234,29080.69423608273
201235,20388.853736148623
201236,3231.4936152898035
201237,14695.564306867185
201238,1336.6761212024876
201239,10372.846462651483
